CODIGO,MATERIA,REPETICION
101718020740,Análisis Numérico I,1
101719011456,Análisis Numérico I,1
101718020735,Análisis Numérico I,2
101721010966,Análisis Numérico I,1
101719011483,Análisis Numérico I,1
101720011246,Análisis Numérico I,1
101719011479,Análisis Numérico I,1
101718011407,Análisis Numérico I,1
101720011247,Cálculo I,3
101721010950,Cálculo I,3
101722020823,Cálculo I,1
101721020730,Cálculo I,3
101722020822,Cálculo I,1
101722011026,Cálculo I,1
101722020825,Cálculo I,2
101722011036,Cálculo I,2
101722011044,Cálculo II,1
101718010668,Cálculo II,2
101721010975,Cálculo II,3
101721010959,Cálculo II,2
101721010956,Cálculo II,3
101721010967,Cálculo II,3
101721020750,Cálculo II,1
101721020745,Cálculo II,1
101718020722,Cálculo II,1
101717011236,Cálculo III,2
101719020909,Cálculo III,2
101719020898,Cálculo III,1
101719020903,Cálculo III,2
101720011257,Cálculo III,3
101719020901,Cálculo III,3
101719011456,Cálculo III,3
101720011246,Cálculo III,3
101721010977,Cálculo III,1
101719011479,Cálculo III,2
101718011407,Cálculo III,3
101717020615,Cálculo III,2
101721020736,Cálculo 1,3
101721020732,Cálculo 1,3
101721020737,Cálculo 1,3
101721020736,Conjuntos Numéricos,2
101722011044,Conjuntos Numéricos,1
101720011247,Conjuntos Numéricos,2
101721020747,Conjuntos Numéricos,1
101718010668,Conjuntos Numéricos,2
101721010950,Conjuntos Numéricos,3
101720011258,Conjuntos Numéricos,2
101722020823,Conjuntos Numéricos,1
101721010975,Conjuntos Numéricos,3
101721010959,Conjuntos Numéricos,2
101719020903,Conjuntos Numéricos,3
101721010956,Conjuntos Numéricos,2
101719020901,Conjuntos Numéricos,2
101721020732,Conjuntos Numéricos,1
101721020734,Conjuntos Numéricos,1
101722011041,Conjuntos Numéricos,1
101721020745,Conjuntos Numéricos,1
101722011033,Conjuntos Numéricos,1
101718020722,Conjuntos Numéricos,3
101717020615,Conjuntos Numéricos,2
101718010073,Ecuaciones Diferenciales Ordinarias,2
101721010966,Ecuaciones Diferenciales Ordinarias,1
101721010954,Ecuaciones Diferenciales Ordinarias,1
101714020805,Electromagnetismo,1
101716010410,Espacios Vectoriales,1
101717020620,Espacios Vectoriales,1
101717020439,Espacios Vectoriales,1
101715011947,Espacios Vectoriales,1
101712010473,Espacios Vectoriales,1
101714011784,Espacios Vectoriales,1
101717010580,Espacios Vectoriales,1
101715011093,Espacios Vectoriales,1
101716010412,Espacios Vectoriales,1
101717011686,Espacios Vectoriales,1
101722011021,Fundamentos de Geometría,1
101722020823,Fundamentos de Geometría,1
101722020826,Fundamentos de Geometría,1
101722011023,Fundamentos de Geometría,1
101721020739,Fundamentos de Geometría,1
101722020820,Fundamentos de Geometría,1
101722020817,Fundamentos de Geometría,1
101716020378,Geometría Diferencial,1
101718010241,Geometría Diferencial,1
101717011754,Geometría Diferencial,1
101715011085,Geometría Diferencial,1
101716010410,Geometría Diferencial,1
101717020620,Geometría Diferencial,1
101717020439,Geometría Diferencial,1
101713020539,Geometría Diferencial,1
101718011084,Geometría Diferencial,1
101714011784,Geometría Diferencial,1
101717021660,Geometría Diferencial,1
101717011057,Geometría Diferencial,1
101717010580,Geometría Diferencial,1
101716010412,Geometría Diferencial,1
101717011419,Geometría Diferencial,1
101717011686,Geometría Diferencial,1
101716011169,Geometría Diferencial,1
101721010960,Laboratorio de Programación Básica,1
101720011258,Laboratorio de Programación Básica,1
101720011267,Laboratorio de Programación Básica,2
101719020903,Laboratorio de Programación Básica,1
101719011465,Laboratorio de Programación Básica,2
101719020922,Laboratorio de Programación Básica,1
101719011459,Laboratorio de Programación Básica,1
101723011024,Lógica y Conjuntos,1
101722020827,Lógica y Conjuntos,2
101722020828,Lógica y Conjuntos,2
101722011045,Lógica y Conjuntos,3
101723011034,Lógica y Conjuntos,1
101722020812,Lógica y Conjuntos,2
101723011013,Lógica y Conjuntos,1
101722020821,Lógica y Conjuntos,2
101721020730,Lógica y Conjuntos,3
101722011047,Lógica y Conjuntos,3
101723011046,Lógica y Conjuntos,1
101721020737,Lógica y Conjuntos,1
101723011026,Lógica y Conjuntos,1
101723011039,Lógica y Conjuntos,1
101723011037,Matemáticas Generales,1
101723011024,Matemáticas Generales,1
101722020827,Matemáticas Generales,2
101722020828,Matemáticas Generales,2
101723011035,Matemáticas Generales,1
101722011045,Matemáticas Generales,2
101723011015,Matemáticas Generales,1
101723011034,Matemáticas Generales,1
101722020812,Matemáticas Generales,2
101723011032,Matemáticas Generales,1
101723011013,Matemáticas Generales,1
101722020821,Matemáticas Generales,2
101722011046,Matemáticas Generales,3
101722011047,Matemáticas Generales,3
101723011041,Matemáticas Generales,1
101723011046,Matemáticas Generales,1
101722011025,Matemáticas Generales,3
101723011014,Matemáticas Generales,1
101723011026,Matemáticas Generales,1
101723011016,Matemáticas Generales,1
101723011039,Matemáticas Generales,1
101723011027,Matemáticas Generales,1
101723011030,Matemáticas Generales,1
101722020817,Matemáticas Generales,2
101716020378,Optimización I,1
101717011754,Optimización I,1
101717010580,Optimización I,1
101717011986,Programación Básica,3
101720011258,Programación Básica,1
101719020898,Programación Básica,2
101721010975,Programación Básica,1
101719020903,Programación Básica,1
101719011459,Programación Básica,1
101719011476,Programación Básica,3
101721010977,Programación Básica,1
101719011487,Programación Básica,3
101722020811,Programación Básica,1
101720011263,Programación Básica,1
101720011258,Taller de la Lengua Española,1
101721020730,Taller de la Lengua Española,1
101715011085,Teoría de Anillos,1
101713020464,Teoría de Anillos,1
101718011557,Teoría de Anillos,1
101713020539,Teoría de Anillos,1
101716010456,Teoría de Anillos,1
101718011407,Teoría de Anillos,1
101716010477,Teoría de Anillos,1
101719011480,Teoría de Grupos,1
101717011986,Teoría de Grupos,1
101721020749,Teoría de Grupos,1
101718010421,Teoría de Grupos,2
101720011257,Teoría de Grupos,1
101721010966,Teoría de Grupos,1
101719011483,Teoría de Grupos,2
101720011246,Teoría de Grupos,1
101719011479,Teoría de Grupos,2
101717020825,Teoría de Grupos,1
101716011163,Teoría de La Probabilidad,1
101711010410,Teoría de La Probabilidad,2
101719011480,Teoría de La Probabilidad,1
101720011245,Teoría de La Probabilidad,1
101715011085,Teoría de La Probabilidad,1
101717011288,Teoría de La Probabilidad,1
101718020740,Teoría de La Probabilidad,1
101718011557,Teoría de La Probabilidad,1
101719011461,Teoría de La Probabilidad,1
101713020539,Teoría de La Probabilidad,1
101716010417,Teoría de La Probabilidad,1
101714011249,Teoría de La Probabilidad,1
101719020914,Teoría de La Probabilidad,1
101714011784,Teoría de La Probabilidad,2
101717021660,Teoría de La Probabilidad,1
101715011093,Teoría de La Probabilidad,1
101716010477,Teoría de La Probabilidad,1
101717011419,Teoría de La Probabilidad,1
101717010869,Teoría de La Probabilidad,1
101720011267,Teoría de Números Fundamental,1
101719020898,Teoría de Números Fundamental,1
101721020750,Teoría de Números Fundamental,1
101718020737,Teoría de Números Fundamental,3
100213010931,Ética Médica II,1
100218020865,Farmacología (L),2
100221010489,Fisiología General y de Sistemas (L),2
100221010509,Fisiología General y de Sistemas (L),3
100222010549,Fisiología General y de Sistemas (L),1
100222010558,Fisiología General y de Sistemas (L),1
100221020431,Fisiología General y de Sistemas (L),2
100221020452,Fisiología General y de Sistemas (L),1
100221010488,Fisiología General y de Sistemas (L),3
100221010503,Fisiología General y de Sistemas (L),2
100219020558,Fisiología General y de Sistemas (L),3
100221020458,Fisiología General y de Sistemas (L),2
100221010510,Fisiología General y de Sistemas (L),3
100221020461,Fisiología General y de Sistemas (L),1
100221020446,Fisiología General y de Sistemas (L),1
100221020436,Fisiología General y de Sistemas (L),2
100222010559,Fundamentos de Investigación  II,1
100221020457,Fundamentos de Investigación  II,2
02921094,Fundamentos de Investigación  IV,2
100222010549,Genética Básica,1
100222010550,Genética Básica,1
100221020452,Genética Básica,1
100221010488,Genética Básica,2
100221010510,Genética Básica,2
100221020461,Genética Básica,1
100221020446,Genética Básica,1
100221020436,Genética Básica,2
100211024106,Ginecología y Obstetricia,2
100215021598,Ginecología y Obstetricia,1
100215011315,Ginecología y Obstetricia,2
100214011271,Ginecología y Obstetricia,1
100217010591,Ginecología y Obstetricia,1
100213011081,Ginecología y Obstetricia,2
100218020844,Medicina Interna I,1
100218020867,Medicina Interna I,1
100218020871,Medicina Interna I,1
100218010585,Medicina Interna I,3
100219011527,Medicina Interna I,1
100218010303,Medicina Interna I,2
100215021594,Medicina Interna I,1
100219011507,Medicina Interna I,1
100212010509,Medicina Interna I,1
100218020860,Medicina Interna I,1
100218020872,Medicina Interna I,1
100220010821,Microbiología y Parasitología  Básico-Clínica (L),1
02921094,Microbiología y Parasitología  Básico-Clínica (L),2
100221020441,Microbiología y Parasitología  Básico-Clínica (L),1
100218020841,Morfología  (L),1
100222020457,Morfología  (L),1
100222020458,Morfología  (L),1
100222010559,Morfología  (L),1
100222020453,Morfología  (L),1
100222020446,Morfología  (L),1
100219020559,Morfología  (L),1
100222020447,Morfología  (L),1
100222010548,Morfología  (L),1
100222020435,Morfología  (L),1
100221020457,Morfología  (L),3
100218020867,Patología Especial,1
02102004,Patología Especial,3
100216021665,Patología Especial,2
100220010825,Patología General (L),2
100220010830,Patología General (L),1
100221010515,Patología General (L),1
100213010921,Patología General (L),3
100220010837,Patología General (L),2
100219011495,Patología General (L),1
100218021750,Patología General (L),3
100221010518,Patología General (L),1
02921094,Patología General (L),2
100220010808,Patología General (L),2
100214020954,Pediatría,1
100211024795,Pediatría,1
100211023918,Pediatría Nivel II,1
02102226,Psicobiología,1
100221010509,Psicobiología,3
100222010549,Psicobiología,1
100221020431,Psicobiología,2
100222010562,Psicobiología,1
100221021280,Psicobiología,1
100221020452,Psicobiología,1
100221010503,Psicobiología,2
100219020558,Psicobiología,3
100222010543,Psicobiología,1
100221020461,Psicobiología,1
100221020436,Psicobiología,2
100221020441,Psicobiología,1
02091185,Psicopatología,1
100218020844,Psicopatología,1
100218020867,Psicopatología,1
100219020585,Psicopatología,1
100218020846,Psicopatología,1
100219011527,Psicopatología,1
100217010574,Psicopatología,1
100218020868,Psicopatología,1
100220010820,Psicopatología,1
100212010509,Psicopatología,2
100218020860,Psicopatología,2
100217011163,Psiquiatría,1
100215013351,Psiquiatría,1
100218011347,Psiquiatría,1
100218020868,Seminario Historia de la Medicina,1
108621010064,Apreciación Musical 4,1
108621010072,Apreciación Musical 4,1
108622020075,Apreciación Musical 4,1
108619011537,Armonía 1,1
108621010075,Armonía 2,1
108619011559,Armonía 2,1
108619011548,Armonía 3,1
108614020138,Contrapunto 2,1
108619011541,Coro 4,1
108621010061,Coro 4,1
108621010088,Coro 4,1
108616010359,Electiva: Cuerdas Típicas Colombianas,1
108616010423,Electiva: Orquesta,1
108616010373,Electiva: Orquesta,1
108619011535,Ética Fish,1
108619011556,Fagot 9,1
108616010359,Guitarra 9,2
108614020138,Historia de la Música 2,1
108616010433,Historia de la Música 3,1
108621010064,Música de Cámara 4 - Cuerdas y Piano,1
108619011559,"Música de Cámara 4 - Guitarra, Vientos y Percusión",1
108619011559,Percusión 6,1
108622020063,Piano 2 (Instrumento Complementario) (L),1
108619011535,Piano 2 (Instrumento Complementario) (L),1
108622020082,Piano 2 (Instrumento Complementario) (L),1
108616010433,"Práctica de Conjunto 6 - Cuerdas, Vientos y Percusión -Orquesta",1
208617021806,Seminario 1,1
108622020061,Teoría Educación Auditiva y Solfeo 2,1
108622020060,Teoría Educación Auditiva y Solfeo 2,1
108621010075,Teoría Educación Auditiva y Solfeo 3,2
108619011553,Teoría Educación Auditiva y Solfeo 3,1
108619011537,Teoría Educación Auditiva y Solfeo 3,1
108621010064,"Teoría, Educación Auditiva y Solfeo 5",1
108616010219,Violín 9,2
102115013255,Biología Celular ,1
102120011309,Biología Celular ,2
102118011179,Bioquímica II - Metabolismo,3
102115010993,Bioquímica II - Metabolismo,2
102116010352,Bioquímica II - Metabolismo,2
102118010973,Bioquímica II - Metabolismo,1
102122011072,Derivadas e Integrales,1
102119011568,Derivadas e Integrales,2
102122011601,Derivadas e Integrales,1
102121010992,Derivadas e Integrales,1
102122011086,Derivadas e Integrales,1
102122011083,Derivadas e Integrales,1
102122011088,Derivadas e Integrales,1
102120011284,Derivadas e Integrales,1
102117011496,Derivadas e Integrales,2
102122011067,Derivadas e Integrales,1
102115013255,Derivadas e Integrales,2
102121011001,Derivadas e Integrales,1
102120011309,Derivadas e Integrales,1
102121011000,Ecuaciones Diferenciales ,1
102118011043,Ecuaciones Diferenciales ,1
102118011492,Ecuaciones Diferenciales ,1
102120011319,Ecuaciones Diferenciales ,1
102122011091,Laboratorio de Química ll,1
102118011043,Laboratorio de Técnicas de Separación ,1
102111012401,Laboratorio de Técnicas de Separación ,1
102122011072,Literatura Química y Sistematización ,1
102115010985,Literatura Química y Sistematización ,1
102119011589,Literatura Química y Sistematización ,1
102122011064,Literatura Química y Sistematización ,1
102122011601,Literatura Química y Sistematización ,1
102122011059,Literatura Química y Sistematización ,1
102122011077,Literatura Química y Sistematización ,1
102122011061,Literatura Química y Sistematización ,1
102122011090,Literatura Química y Sistematización ,1
102122011064,Matemáticas Generales,1
102122011069,Matemáticas Generales,1
102117011322,Mecánica,2
102122011601,Mecánica,1
102122011087,Mecánica,1
102122011088,Mecánica,2
102117011496,Mecánica,1
102120011309,Mecánica,2
102119011568,Química de Coordinación ,1
102119011576,Química de Coordinación ,1
102122011072,Química II ,1
102122011074,Química II ,1
102122011064,Química II ,1
102122011091,Química II ,1
102122011062,Química II ,1
102122011086,Química II ,1
102122011093,Química II ,1
102122011067,Química II ,1
102121011015,Química II ,2
102122011092,Química II ,1
102122011081,Química II ,1
102122011090,Química II ,1
102119011594,Química Orgánica I,2
102118011189,Química Orgánica I,1
102121010993,Química Orgánica I,1
102121011006,Química Orgánica I,1
102120011316,Química Orgánica I,2
102120011293,Química Orgánica I,2
102120011284,Química Orgánica I,1
102117011243,Química Orgánica I,1
102118011579,Química Orgánica I,1
102119011578,Química Orgánica I,3
102118011398,Química Organica II,1
102118011169,Química Organica II,2
102119011586,Química Organica II,1
102122011072,Quimiometria,1
102122011074,Quimiometria,1
